,year,division,match_id,half_type,play_time,goal_range
3370,2016,1,2016-1-056,2,26,4
3371,2016,1,2016-1-056,2,38,5
3372,2016,1,2016-1-058,1,3,0
3373,2016,1,2016-1-058,1,17,1
3374,2016,1,2016-1-058,1,31,2
3375,2016,1,2016-1-058,2,6,3
3376,2016,1,2016-1-058,2,26,4
3377,2016,1,2016-1-059,1,10,0
3378,2016,1,2016-1-059,1,25,1
3379,2016,1,2016-1-059,1,34,2
3380,2016,1,2016-1-059,1,41,2
3381,2016,1,2016-1-059,2,10,3
3382,2016,1,2016-1-059,2,28,4
3383,2016,1,2016-1-060,1,39,2
3384,2016,1,2016-1-060,2,8,3
3385,2016,1,2016-1-060,2,28,4
3386,2016,1,2016-1-061,1,10,0
3387,2016,1,2016-1-061,1,19,1
3388,2016,1,2016-1-061,1,32,2
3389,2016,1,2016-1-061,2,3,3
3390,2016,1,2016-1-061,2,12,3
3391,2016,1,2016-1-062,1,10,0
3392,2016,1,2016-1-062,2,9,3
3393,2016,1,2016-1-062,2,10,3
3394,2016,1,2016-1-062,2,13,3
3395,2016,1,2016-1-062,2,18,4
3396,2016,1,2016-1-062,2,49,5
3397,2016,1,2016-1-063,2,2,3
3398,2016,1,2016-1-063,2,12,3
3399,2016,1,2016-1-063,2,47,5
3400,2016,1,2016-1-064,1,45,2
3401,2016,1,2016-1-065,1,41,2
3402,2016,1,2016-1-065,2,2,3
3403,2016,1,2016-1-065,2,10,3
3404,2016,1,2016-1-065,2,16,4
3405,2016,1,2016-1-065,2,22,4
3406,2016,1,2016-1-065,2,32,5
3407,2016,1,2016-1-065,2,34,5
3408,2016,1,2016-1-066,2,46,5
3409,2016,1,2016-1-067,2,34,5
3410,2016,1,2016-1-068,1,34,2
3411,2016,1,2016-1-068,1,45,2
3412,2016,1,2016-1-068,2,6,3
3413,2016,1,2016-1-069,1,36,2
3414,2016,1,2016-1-070,1,23,1
3415,2016,1,2016-1-070,2,17,4
3416,2016,1,2016-1-070,2,24,4
3417,2016,1,2016-1-070,2,47,5
3418,2016,1,2016-1-071,1,10,0
3419,2016,1,2016-1-071,1,41,2
3420,2016,1,2016-1-072,2,2,3
3421,2016,1,2016-1-072,2,7,3
3422,2016,1,2016-1-072,2,19,4
3423,2016,1,2016-1-072,2,24,4
3424,2016,1,2016-1-072,2,36,5
3425,2016,1,2016-1-073,1,14,0
3426,2016,1,2016-1-074,2,19,4
3427,2016,1,2016-1-074,2,30,5
3428,2016,1,2016-1-074,2,47,5
3429,2016,1,2016-1-074,2,51,5
3430,2016,1,2016-1-075,1,12,0
3431,2016,1,2016-1-075,1,28,1
3432,2016,1,2016-1-075,1,45,2
3433,2016,1,2016-1-075,2,16,4
3434,2016,1,2016-1-075,2,38,5
3435,2016,1,2016-1-076,2,30,5
3436,2016,1,2016-1-076,2,38,5
3437,2016,1,2016-1-076,2,46,5
3438,2016,1,2016-1-076,2,50,5
3439,2016,1,2016-1-078,1,7,0
3440,2016,1,2016-1-078,2,2,3
3441,2016,1,2016-1-078,2,38,5
3442,2016,1,2016-1-079,1,21,1
3443,2016,1,2016-1-079,1,29,1
3444,2016,1,2016-1-079,1,41,2
3445,2016,1,2016-1-079,2,19,4
3446,2016,1,2016-1-080,1,3,0
3447,2016,1,2016-1-080,1,26,1
3448,2016,1,2016-1-080,1,42,2
3449,2016,1,2016-1-080,2,16,4
3450,2016,1,2016-1-081,1,37,2
3451,2016,1,2016-1-081,2,34,5
3452,2016,1,2016-1-081,2,49,5
3453,2016,1,2016-1-082,1,41,2
3454,2016,1,2016-1-082,2,12,3
3455,2016,1,2016-1-083,1,41,2
3456,2016,1,2016-1-083,2,10,3
3457,2016,1,2016-1-083,2,14,3
3458,2016,1,2016-1-083,2,24,4
3459,2016,1,2016-1-083,2,25,4
3460,2016,1,2016-1-084,1,12,0
3461,2016,1,2016-1-084,2,15,4
3462,2016,1,2016-1-084,2,20,4
3463,2016,1,2016-1-084,2,41,5
3464,2016,1,2016-1-086,2,29,4
3465,2016,1,2016-1-086,2,36,5
3466,2016,1,2016-1-087,2,5,3
3467,2016,1,2016-1-087,2,9,3
3468,2016,1,2016-1-087,2,47,5
3469,2016,1,2016-1-087,2,49,5
3470,2016,1,2016-1-088,1,3,0
3471,2016,1,2016-1-089,1,3,0
3472,2016,1,2016-1-089,1,16,1
3473,2016,1,2016-1-089,2,11,3
3474,2016,1,2016-1-089,2,24,4
3475,2016,1,2016-1-089,2,42,5
3476,2016,1,2016-1-090,1,2,0
3477,2016,1,2016-1-090,2,25,4
3478,2016,1,2016-1-091,1,30,2
3479,2016,1,2016-1-092,1,4,0
3480,2016,1,2016-1-092,1,30,2
3481,2016,1,2016-1-092,2,0,3
3482,2016,1,2016-1-093,1,7,0
3483,2016,1,2016-1-094,2,45,5
3484,2016,1,2016-1-095,1,19,1
3485,2016,1,2016-1-095,2,39,5
3486,2016,1,2016-1-096,1,33,2
3487,2016,1,2016-1-096,2,9,3
3488,2016,1,2016-1-096,2,36,5
3489,2016,1,2016-1-097,1,0,0
3490,2016,1,2016-1-097,1,26,1
3491,2016,1,2016-1-097,1,33,2
3492,2016,1,2016-1-098,1,9,0
3493,2016,1,2016-1-098,1,13,0
3494,2016,1,2016-1-098,2,17,4
3495,2016,1,2016-1-098,2,35,5
3496,2016,1,2016-1-099,2,7,3
3497,2016,1,2016-1-099,2,14,3
3498,2016,1,2016-1-100,1,13,0
3499,2016,1,2016-1-100,1,19,1
3500,2016,1,2016-1-100,1,33,2
3501,2016,1,2016-1-100,2,8,3
3502,2016,1,2016-1-101,2,21,4
3503,2016,1,2016-1-103,1,10,0
3504,2016,1,2016-1-103,2,47,5
3505,2016,1,2016-1-103,2,49,5
3506,2016,1,2016-1-104,2,20,4
3507,2016,1,2016-1-104,2,35,5
3508,2016,1,2016-1-104,2,47,5
3509,2016,1,2016-1-105,1,43,2
3510,2016,1,2016-1-106,2,40,5
3511,2016,1,2016-1-106,2,44,5
3512,2016,1,2016-1-106,2,48,5
3513,2016,1,2016-1-107,1,9,0
3514,2016,1,2016-1-108,1,5,0
3515,2016,1,2016-1-108,2,25,4
3516,2016,1,2016-1-108,2,29,4
3517,2016,1,2016-1-108,2,37,5
3518,2016,1,2016-1-109,1,12,0
3519,2016,1,2016-1-109,1,27,1
3520,2016,1,2016-1-109,2,30,5
3521,2016,1,2016-1-109,2,35,5
3522,2016,1,2016-1-110,2,18,4
3523,2016,1,2016-1-110,2,36,5
3524,2016,1,2016-1-110,2,42,5
3525,2016,1,2016-1-112,1,15,1
3526,2016,1,2016-1-112,2,3,3
3527,2016,1,2016-1-112,2,10,3
3528,2016,1,2016-1-113,1,20,1
3529,2016,1,2016-1-113,1,36,2
3530,2016,1,2016-1-113,1,46,2
3531,2016,1,2016-1-113,2,15,4
3532,2016,1,2016-1-113,2,47,5
3533,2016,1,2016-1-114,1,17,1
3534,2016,1,2016-1-115,1,10,0
3535,2016,1,2016-1-115,1,15,1
3536,2016,1,2016-1-115,1,40,2
3537,2016,1,2016-1-115,1,42,2
3538,2016,1,2016-1-115,2,7,3
3539,2016,1,2016-1-116,1,32,2
3540,2016,1,2016-1-116,2,18,4
3541,2016,1,2016-1-116,2,27,4
3542,2016,1,2016-1-117,1,40,2
3543,2016,1,2016-1-117,2,39,5
3544,2016,1,2016-1-117,2,41,5
3545,2016,1,2016-1-118,1,8,0
3546,2016,1,2016-1-118,1,26,1
3547,2016,1,2016-1-118,2,9,3
3548,2016,1,2016-1-119,1,33,2
3549,2016,1,2016-1-119,2,26,4
3550,2016,1,2016-1-119,2,28,4
3551,2016,1,2016-1-120,2,9,3
3552,2016,1,2016-1-120,2,25,4
3553,2016,1,2016-1-121,1,2,0
3554,2016,1,2016-1-123,2,5,3
3555,2016,1,2016-1-123,2,11,3
3556,2016,1,2016-1-123,2,19,4
3557,2016,1,2016-1-123,2,42,5
3558,2016,1,2016-1-124,1,4,0
3559,2016,1,2016-1-124,1,8,0
3560,2016,1,2016-1-124,2,14,3
3561,2016,1,2016-1-124,2,39,5
3562,2016,1,2016-1-124,2,49,5
3563,2016,1,2016-1-125,2,36,5
3564,2016,1,2016-1-127,1,23,1
3565,2016,1,2016-1-127,1,43,2
3566,2016,1,2016-1-127,2,32,5
3567,2016,1,2016-1-127,2,34,5
3568,2016,1,2016-1-128,1,4,0
3569,2016,1,2016-1-128,2,9,3
3570,2016,1,2016-1-128,2,21,4
3571,2016,1,2016-1-128,2,40,5
3572,2016,1,2016-1-129,1,10,0
3573,2016,1,2016-1-129,1,44,2
3574,2016,1,2016-1-129,2,14,3
3575,2016,1,2016-1-130,2,20,4
3576,2016,1,2016-1-130,2,31,5
3577,2016,1,2016-1-130,2,33,5
3578,2016,1,2016-1-131,1,6,0
3579,2016,1,2016-1-131,1,43,2
3580,2016,1,2016-1-131,2,1,3
3581,2016,1,2016-1-131,2,28,4
3582,2016,1,2016-1-131,2,35,5
3583,2016,1,2016-1-132,2,18,4
3584,2016,1,2016-1-132,2,23,4
3585,2016,1,2016-1-132,2,35,5
3586,2016,1,2016-1-133,2,4,3
3587,2016,1,2016-1-133,2,16,4
3588,2016,1,2016-1-133,2,25,4
3589,2016,1,2016-1-134,1,31,2
3590,2016,1,2016-1-134,2,41,5
3591,2016,1,2016-1-135,1,42,2
3592,2016,1,2016-1-135,2,40,5
3593,2016,1,2016-1-136,1,21,1
3594,2016,1,2016-1-136,1,39,2
3595,2016,1,2016-1-136,2,11,3
3596,2016,1,2016-1-136,2,25,4
3597,2016,1,2016-1-137,1,17,1
3598,2016,1,2016-1-137,2,31,5
3599,2016,1,2016-1-138,1,3,0
3600,2016,1,2016-1-138,1,13,0
3601,2016,1,2016-1-138,1,20,1
3602,2016,1,2016-1-138,1,44,2
3603,2016,1,2016-1-138,2,15,4
3604,2016,1,2016-1-138,2,26,4
3605,2016,1,2016-1-138,2,36,5
3606,2016,1,2016-1-138,2,49,5
3607,2016,1,2016-1-139,1,12,0
3608,2016,1,2016-1-139,2,7,3
3609,2016,1,2016-1-139,2,50,5
3610,2016,1,2016-1-140,1,6,0
3611,2016,1,2016-1-140,1,9,0
3612,2016,1,2016-1-141,1,10,0
3613,2016,1,2016-1-141,2,24,4
3614,2016,1,2016-1-141,2,36,5
3615,2016,1,2016-1-142,1,46,2
3616,2016,1,2016-1-142,2,17,4
3617,2016,1,2016-1-144,1,44,2
3618,2016,1,2016-1-144,2,31,5
3619,2016,1,2016-1-144,2,47,5
3620,2016,1,2016-1-145,1,9,0
3621,2016,1,2016-1-145,1,17,1
3622,2016,1,2016-1-145,2,48,5
3623,2016,1,2016-1-146,1,33,2
3624,2016,1,2016-1-146,2,16,4
3625,2016,1,2016-1-146,2,23,4
3626,2016,1,2016-1-146,2,43,5
3627,2016,1,2016-1-147,1,26,1
3628,2016,1,2016-1-148,1,17,1
3629,2016,1,2016-1-148,1,34,2
3630,2016,1,2016-1-148,2,48,5
3631,2016,1,2016-1-150,1,24,1
3632,2016,1,2016-1-150,2,14,3
3633,2016,1,2016-1-150,2,19,4
3634,2016,1,2016-1-151,1,26,1
3635,2016,1,2016-1-151,1,31,2
3636,2016,1,2016-1-151,2,9,3
3637,2016,1,2016-1-151,2,13,3
3638,2016,1,2016-1-151,2,52,5
3639,2016,1,2016-1-152,1,40,2
3640,2016,1,2016-1-152,2,20,4
3641,2016,1,2016-1-152,2,24,4
3642,2016,1,2016-1-152,2,41,5
3643,2016,1,2016-1-152,2,48,5
3644,2016,1,2016-1-153,1,17,1
3645,2016,1,2016-1-153,1,19,1
3646,2016,1,2016-1-153,1,43,2
3647,2016,1,2016-1-153,1,47,2
3648,2016,1,2016-1-153,2,7,3
3649,2016,1,2016-1-153,2,10,3
3650,2016,1,2016-1-153,2,29,4
3651,2016,1,2016-1-153,2,33,5
3652,2016,1,2016-1-154,2,8,3
3653,2016,1,2016-1-155,1,32,2
3654,2016,1,2016-1-155,2,3,3
3655,2016,1,2016-1-156,1,36,2
3656,2016,1,2016-1-156,2,2,3
3657,2016,1,2016-1-156,2,32,5
3658,2016,1,2016-1-156,2,45,5
3659,2016,1,2016-1-157,1,15,1
3660,2016,1,2016-1-157,2,28,4
3661,2016,1,2016-1-157,2,35,5
3662,2016,1,2016-1-158,1,41,2
3663,2016,1,2016-1-158,1,43,2
3664,2016,1,2016-1-159,2,46,5
3665,2016,1,2016-1-160,2,45,5
3666,2016,1,2016-1-160,2,48,5
3667,2016,1,2016-1-161,1,41,2
3668,2016,1,2016-1-163,2,45,5
3669,2016,1,2016-1-164,1,43,2
3670,2016,1,2016-1-164,2,46,5
3671,2016,1,2016-1-165,1,39,2
3672,2016,1,2016-1-165,2,33,5
3673,2016,1,2016-1-166,1,38,2
3674,2016,1,2016-1-166,1,40,2
3675,2016,1,2016-1-167,2,11,3
3676,2016,1,2016-1-167,2,32,5
3677,2016,1,2016-1-167,2,47,5
3678,2016,1,2016-1-168,1,3,0
3679,2016,1,2016-1-168,1,26,1
3680,2016,1,2016-1-168,2,13,3
3681,2016,1,2016-1-168,2,52,5
3682,2016,1,2016-1-169,1,30,2
3683,2016,1,2016-1-170,1,37,2
3684,2016,1,2016-1-170,2,29,4
3685,2016,1,2016-1-170,2,32,5
3686,2016,1,2016-1-170,2,36,5
3687,2016,1,2016-1-171,1,4,0
3688,2016,1,2016-1-171,1,7,0
3689,2016,1,2016-1-171,1,34,2
3690,2016,1,2016-1-171,2,23,4
3691,2016,1,2016-1-171,2,41,5
3692,2016,1,2016-1-172,1,37,2
3693,2016,1,2016-1-172,2,13,3
3694,2016,1,2016-1-172,2,33,5
3695,2016,1,2016-1-173,1,46,2
3696,2016,1,2016-1-173,2,39,5
3697,2016,1,2016-1-174,1,41,2
3698,2016,1,2016-1-176,1,25,1
3699,2016,1,2016-1-176,2,1,3
3700,2016,1,2016-1-176,2,30,5
3701,2016,1,2016-1-177,2,29,4
3702,2016,1,2016-1-177,2,44,5
3703,2016,1,2016-1-178,2,33,5
3704,2016,1,2016-1-179,1,44,2
3705,2016,1,2016-1-179,2,27,4
3706,2016,1,2016-1-181,2,37,5
3707,2016,1,2016-1-182,1,1,0
3708,2016,1,2016-1-182,2,17,4
3709,2016,1,2016-1-183,2,47,5
3710,2016,1,2016-1-184,1,8,0
3711,2016,1,2016-1-184,2,33,5
3712,2016,1,2016-1-184,2,47,5
3713,2016,1,2016-1-185,2,47,5
3714,2016,1,2016-1-186,1,10,0
3715,2016,1,2016-1-186,1,25,1
3716,2016,1,2016-1-186,2,8,3
3717,2016,1,2016-1-186,2,40,5
3718,2016,1,2016-1-187,2,16,4
3719,2016,1,2016-1-188,1,7,0
3720,2016,1,2016-1-189,2,4,3
3721,2016,1,2016-1-189,2,6,3
3722,2016,1,2016-1-189,2,12,3
3723,2016,1,2016-1-189,2,49,5
3724,2016,1,2016-1-190,2,19,4
3725,2016,1,2016-1-190,2,35,5
3726,2016,1,2016-1-190,2,41,5
3727,2016,1,2016-1-190,2,48,5
3728,2016,1,2016-1-191,1,29,1
3729,2016,1,2016-1-191,1,37,2
3730,2016,1,2016-1-191,1,45,2
3731,2016,1,2016-1-191,2,11,3
3732,2016,1,2016-1-191,2,23,4
3733,2016,1,2016-1-191,2,47,5
3734,2016,1,2016-1-193,1,4,0
3735,2016,1,2016-1-193,1,10,0
3736,2016,1,2016-1-193,1,13,0
3737,2016,1,2016-1-193,1,35,2
3738,2016,1,2016-1-193,1,45,2
3739,2016,1,2016-1-193,2,22,4
3740,2016,1,2016-1-193,2,33,5
3741,2016,1,2016-1-193,2,46,5
3742,2016,1,2016-1-193,2,51,5
3743,2016,1,2016-1-194,1,21,1
3744,2016,1,2016-1-194,1,31,2
3745,2016,1,2016-1-195,1,3,0
3746,2016,1,2016-1-195,1,20,1
3747,2016,1,2016-1-195,2,5,3
3748,2016,1,2016-1-195,2,12,3
3749,2016,1,2016-1-195,2,20,4
3750,2016,1,2016-1-196,1,23,1
3751,2016,1,2016-1-196,1,36,2
3752,2016,1,2016-1-196,2,12,3
3753,2016,1,2016-1-196,2,43,5
3754,2016,1,2016-1-196,2,47,5
3755,2016,1,2016-1-197,1,10,0
3756,2016,1,2016-1-197,1,47,2
3757,2016,1,2016-1-197,2,47,5
3758,2016,1,2016-1-198,2,32,5
3759,2016,1,2016-1-198,2,34,5
3760,2016,1,2016-1-199,1,43,2
3761,2016,1,2016-1-199,2,5,3
3762,2016,1,2016-1-199,2,30,5
3763,2016,1,2016-1-199,2,37,5
3764,2016,1,2016-1-199,2,39,5
3765,2016,1,2016-1-200,1,23,1
3766,2016,1,2016-1-200,2,16,4
3767,2016,1,2016-1-201,2,1,3
3768,2016,1,2016-1-202,1,17,1
3769,2016,1,2016-1-202,1,45,2
3770,2016,1,2016-1-202,2,24,4
3771,2016,1,2016-1-202,2,32,5
3772,2016,1,2016-1-204,1,4,0
3773,2016,1,2016-1-204,2,19,4
3774,2016,1,2016-1-204,2,33,5
3775,2016,1,2016-1-205,1,8,0
3776,2016,1,2016-1-205,1,21,1
3777,2016,1,2016-1-205,2,16,4
3778,2016,1,2016-1-205,2,27,4
3779,2016,1,2016-1-207,1,25,1
3780,2016,1,2016-1-207,1,37,2
3781,2016,1,2016-1-207,2,9,3
3782,2016,1,2016-1-207,2,13,3
3783,2016,1,2016-1-207,2,13,3
3784,2016,1,2016-1-207,2,21,4
3785,2016,1,2016-1-207,2,24,4
3786,2016,1,2016-1-207,2,44,5
3787,2016,1,2016-1-208,1,24,1
3788,2016,1,2016-1-208,2,28,4
3789,2016,1,2016-1-209,2,40,5
3790,2016,1,2016-1-210,2,6,3
3791,2016,1,2016-1-210,2,13,3
3792,2016,1,2016-1-211,1,45,2
3793,2016,1,2016-1-211,2,7,3
3794,2016,1,2016-1-211,2,20,4
3795,2016,1,2016-1-211,2,22,4
3796,2016,1,2016-1-211,2,47,5
3797,2016,1,2016-1-212,1,29,1
3798,2016,1,2016-1-212,1,33,2
3799,2016,1,2016-1-212,1,42,2
3800,2016,1,2016-1-213,1,34,2
3801,2016,1,2016-1-213,2,26,4
3802,2016,1,2016-1-214,1,9,0
3803,2016,1,2016-1-214,1,17,1
3804,2016,1,2016-1-214,1,41,2
3805,2016,1,2016-1-214,2,18,4
3806,2016,1,2016-1-214,2,51,5
3807,2016,1,2016-1-216,1,17,1
3808,2016,1,2016-1-216,1,32,2
3809,2016,1,2016-1-216,2,22,4
3810,2016,1,2016-1-216,2,24,4
3811,2016,1,2016-1-216,2,26,4
3812,2016,1,2016-1-217,1,10,0
3813,2016,1,2016-1-217,1,28,1
3814,2016,1,2016-1-217,2,22,4
3815,2016,1,2016-1-219,1,45,2
3816,2016,1,2016-1-219,2,4,3
3817,2016,1,2016-1-219,2,19,4
3818,2016,1,2016-1-219,2,25,4
3819,2016,1,2016-1-219,2,45,5
3820,2016,1,2016-1-220,2,36,5
3821,2016,1,2016-1-220,2,49,5
3822,2016,1,2016-1-221,1,5,0
3823,2016,1,2016-1-221,2,1,3
3824,2016,1,2016-1-221,2,4,3
3825,2016,1,2016-1-221,2,14,3
3826,2016,1,2016-1-221,2,40,5
3827,2016,1,2016-1-222,1,25,1
3828,2016,1,2016-1-222,2,37,5
3829,2016,1,2016-1-222,2,40,5
3830,2016,1,2016-1-223,2,13,3
3831,2016,1,2016-1-224,1,22,1
3832,2016,1,2016-1-224,2,34,5
3833,2016,1,2016-1-225,1,14,0
3834,2016,1,2016-1-225,1,24,1
3835,2016,1,2016-1-225,2,29,4
3836,2016,1,2016-1-226,2,30,5
3837,2016,1,2016-1-227,1,27,1
3838,2016,1,2016-1-228,1,27,1
3839,2016,1,2016-1-228,2,28,4
3840,2016,2,2016-2-001,1,10,0
3841,2016,2,2016-2-001,1,27,1
3842,2016,2,2016-2-002,1,13,0
3843,2016,2,2016-2-002,1,39,2
3844,2016,2,2016-2-002,2,35,5
3845,2016,2,2016-2-002,2,46,5
3846,2016,2,2016-2-003,1,41,2
3847,2016,2,2016-2-006,1,26,1
3848,2016,2,2016-2-006,2,44,5
3849,2016,2,2016-2-007,2,5,3
3850,2016,2,2016-2-008,2,21,4
3851,2016,2,2016-2-009,2,29,4
3852,2016,2,2016-2-010,1,32,2
3853,2016,2,2016-2-011,1,9,0
3854,2016,2,2016-2-012,1,40,2
3855,2016,2,2016-2-012,2,33,5
3856,2016,2,2016-2-012,2,35,5
3857,2016,2,2016-2-013,1,24,1
3858,2016,2,2016-2-015,2,22,4
3859,2016,2,2016-2-016,1,12,0
3860,2016,2,2016-2-016,1,29,1
3861,2016,2,2016-2-016,2,17,4
3862,2016,2,2016-2-016,2,22,4
3863,2016,2,2016-2-017,1,42,2
3864,2016,2,2016-2-017,2,43,5
3865,2016,2,2016-2-018,1,19,1
3866,2016,2,2016-2-018,2,35,5
3867,2016,2,2016-2-018,2,39,5
3868,2016,2,2016-2-019,2,7,3
3869,2016,2,2016-2-019,2,8,3
3870,2016,2,2016-2-020,2,3,3
3871,2016,2,2016-2-020,2,12,3
3872,2016,2,2016-2-020,2,41,5
3873,2016,2,2016-2-021,1,37,2
3874,2016,2,2016-2-021,2,24,4
3875,2016,2,2016-2-021,2,35,5
3876,2016,2,2016-2-021,2,49,5
3877,2016,2,2016-2-022,1,10,0
3878,2016,2,2016-2-022,1,14,0
3879,2016,2,2016-2-022,1,20,1
3880,2016,2,2016-2-023,1,6,0
3881,2016,2,2016-2-023,1,28,1
3882,2016,2,2016-2-023,2,5,3
3883,2016,2,2016-2-023,2,21,4
3884,2016,2,2016-2-024,1,10,0
3885,2016,2,2016-2-024,2,41,5
3886,2016,2,2016-2-025,1,37,2
3887,2016,2,2016-2-025,2,14,3
3888,2016,2,2016-2-026,2,14,3
3889,2016,2,2016-2-028,1,5,0
3890,2016,2,2016-2-028,1,19,1
3891,2016,2,2016-2-029,1,40,2
3892,2016,2,2016-2-029,2,16,4
3893,2016,2,2016-2-029,2,33,5
3894,2016,2,2016-2-030,1,36,2
3895,2016,2,2016-2-030,2,13,3
3896,2016,2,2016-2-030,2,20,4
3897,2016,2,2016-2-030,2,24,4
3898,2016,2,2016-2-030,2,42,5
3899,2016,2,2016-2-031,2,6,3
3900,2016,2,2016-2-031,2,8,3
3901,2016,2,2016-2-032,1,48,2
3902,2016,2,2016-2-032,2,43,5
3903,2016,2,2016-2-033,2,6,3
3904,2016,2,2016-2-034,1,39,2
3905,2016,2,2016-2-035,1,14,0
3906,2016,2,2016-2-035,2,23,4
3907,2016,2,2016-2-035,2,43,5
3908,2016,2,2016-2-036,1,21,1
3909,2016,2,2016-2-036,2,29,4
3910,2016,2,2016-2-036,2,35,5
3911,2016,2,2016-2-037,1,6,0
3912,2016,2,2016-2-037,1,16,1
3913,2016,2,2016-2-037,1,42,2
3914,2016,2,2016-2-037,2,32,5
3915,2016,2,2016-2-038,1,25,1
3916,2016,2,2016-2-038,1,28,1
3917,2016,2,2016-2-038,1,36,2
3918,2016,2,2016-2-038,2,16,4
3919,2016,2,2016-2-039,2,8,3
3920,2016,2,2016-2-040,1,22,1
3921,2016,2,2016-2-040,2,7,3
3922,2016,2,2016-2-040,2,13,3
3923,2016,2,2016-2-040,2,31,5
3924,2016,2,2016-2-040,2,49,5
3925,2016,2,2016-2-042,2,35,5
3926,2016,2,2016-2-043,2,48,5
3927,2016,2,2016-2-044,2,2,3
3928,2016,2,2016-2-044,2,7,3
3929,2016,2,2016-2-045,1,6,0
3930,2016,2,2016-2-045,1,8,0
3931,2016,2,2016-2-045,1,20,1
3932,2016,2,2016-2-045,2,40,5
3933,2016,2,2016-2-046,1,1,0
3934,2016,2,2016-2-046,1,9,0
3935,2016,2,2016-2-046,2,14,3
3936,2016,2,2016-2-046,2,23,4
3937,2016,2,2016-2-047,2,2,3
3938,2016,2,2016-2-047,2,12,3
3939,2016,2,2016-2-047,2,15,4
3940,2016,2,2016-2-048,2,9,3
3941,2016,2,2016-2-048,2,38,5
3942,2016,2,2016-2-048,2,45,5
3943,2016,2,2016-2-049,1,9,0
3944,2016,2,2016-2-049,1,40,2
3945,2016,2,2016-2-049,1,41,2
3946,2016,2,2016-2-049,2,33,5
3947,2016,2,2016-2-050,2,3,3
3948,2016,2,2016-2-050,2,20,4
3949,2016,2,2016-2-051,2,8,3
3950,2016,2,2016-2-051,2,13,3
3951,2016,2,2016-2-052,2,0,3
3952,2016,2,2016-2-052,2,38,5
3953,2016,2,2016-2-053,1,30,2
3954,2016,2,2016-2-053,2,9,3
3955,2016,2,2016-2-053,2,16,4
3956,2016,2,2016-2-055,1,11,0
3957,2016,2,2016-2-055,1,27,1
3958,2016,2,2016-2-055,1,41,2
3959,2016,2,2016-2-056,1,25,1
3960,2016,2,2016-2-056,1,43,2
3961,2016,2,2016-2-056,2,13,3
3962,2016,2,2016-2-056,2,47,5
3963,2016,2,2016-2-057,2,30,5
3964,2016,2,2016-2-058,1,2,0
3965,2016,2,2016-2-058,2,32,5
3966,2016,2,2016-2-058,2,49,5
3967,2016,2,2016-2-059,1,7,0
3968,2016,2,2016-2-059,1,25,1
3969,2016,2,2016-2-060,1,30,2
3970,2016,2,2016-2-060,1,45,2
3971,2016,2,2016-2-060,2,5,3
3972,2016,2,2016-2-060,2,7,3
3973,2016,2,2016-2-060,2,42,5
3974,2016,2,2016-2-062,2,22,4
3975,2016,2,2016-2-063,1,7,0
3976,2016,2,2016-2-063,1,25,1
3977,2016,2,2016-2-063,2,28,4
3978,2016,2,2016-2-063,2,35,5
3979,2016,2,2016-2-064,1,39,2
3980,2016,2,2016-2-064,1,41,2
3981,2016,2,2016-2-064,2,14,3
3982,2016,2,2016-2-064,2,39,5
3983,2016,2,2016-2-064,2,41,5
3984,2016,2,2016-2-065,2,6,3
3985,2016,2,2016-2-066,1,35,2
3986,2016,2,2016-2-067,1,16,1
3987,2016,2,2016-2-067,1,28,1
3988,2016,2,2016-2-067,2,1,3
3989,2016,2,2016-2-067,2,15,4
3990,2016,2,2016-2-067,2,23,4
3991,2016,2,2016-2-067,2,43,5
3992,2016,2,2016-2-069,1,20,1
3993,2016,2,2016-2-070,1,22,1
3994,2016,2,2016-2-070,2,11,3
3995,2016,2,2016-2-070,2,47,5
3996,2016,2,2016-2-071,2,17,4
3997,2016,2,2016-2-072,1,38,2
3998,2016,2,2016-2-074,1,3,0
3999,2016,2,2016-2-074,1,34,2
4000,2016,2,2016-2-074,2,14,3
4001,2016,2,2016-2-074,2,41,5
4002,2016,2,2016-2-074,2,46,5
4003,2016,2,2016-2-075,1,28,1
4004,2016,2,2016-2-075,2,50,5
4005,2016,2,2016-2-078,1,1,0
4006,2016,2,2016-2-078,1,8,0
4007,2016,2,2016-2-078,1,18,1
4008,2016,2,2016-2-078,1,40,2
4009,2016,2,2016-2-079,1,7,0
4010,2016,2,2016-2-079,1,36,2
4011,2016,2,2016-2-080,2,2,3
4012,2016,2,2016-2-080,2,37,5
4013,2016,2,2016-2-082,1,13,0
4014,2016,2,2016-2-082,1,20,1
4015,2016,2,2016-2-082,1,27,1
4016,2016,2,2016-2-082,1,32,2
4017,2016,2,2016-2-082,1,39,2
4018,2016,2,2016-2-082,2,16,4
4019,2016,2,2016-2-082,2,19,4
4020,2016,2,2016-2-082,2,31,5
4021,2016,2,2016-2-084,2,0,3
4022,2016,2,2016-2-085,1,20,1
4023,2016,2,2016-2-085,1,45,2
4024,2016,2,2016-2-085,2,7,3
4025,2016,2,2016-2-086,2,8,3
4026,2016,2,2016-2-086,2,46,5
4027,2016,2,2016-2-087,1,33,2
4028,2016,2,2016-2-087,2,20,4
4029,2016,2,2016-2-087,2,43,5
4030,2016,2,2016-2-088,1,15,1
4031,2016,2,2016-2-088,1,32,2
4032,2016,2,2016-2-088,2,31,5
4033,2016,2,2016-2-088,2,41,5
4034,2016,2,2016-2-090,2,2,3
